Gas_Date,System Demand,GPG,Total Demand
14/01/2009,335.878,190.199,526.077
15/01/2009,356.025,142.584,498.609
16/01/2009,369.200,44.074,413.274
17/01/2009,328.034,0.031,328.065
18/01/2009,307.811,1.137,308.948
19/01/2009,333.984,121.548,455.532
20/01/2009,324.058,153.759,477.817
21/01/2009,347.136,102.050,449.186
22/01/2009,337.259,88.252,425.511
23/01/2009,325.541,55.653,381.194
24/01/2009,301.509,18.237,319.746
25/01/2009,279.849,0.000,279.849
26/01/2009,299.629,9.106,308.735
27/01/2009,326.938,181.223,508.161
28/01/2009,303.172,326.019,629.191
29/01/2009,302.467,342.271,644.738
30/01/2009,292.523,295.621,588.144
31/01/2009,263.266,193.942,457.208
01/02/2009,274.541,111.728,386.269
02/02/2009,329.824,188.177,518.001
03/02/2009,337.317,120.334,457.651
04/02/2009,329.914,122.225,452.139
05/02/2009,328.313,178.011,506.324
06/02/2009,315.892,186.713,502.605
07/02/2009,253.470,202.602,456.072
08/02/2009,284.346,0.002,284.348
09/02/2009,358.078,5.736,363.814
10/02/2009,389.264,48.885,438.149
11/02/2009,419.100,34.714,453.814
12/02/2009,388.775,49.696,438.471
13/02/2009,346.928,46.603,393.531
14/02/2009,298.084,0.001,298.085
15/02/2009,291.522,1.184,292.706
16/02/2009,339.876,54.531,394.407
17/02/2009,349.181,109.863,459.044
18/02/2009,350.966,98.151,449.117
19/02/2009,334.777,84.993,419.770
20/02/2009,335.287,31.112,366.399
21/02/2009,289.942,0.000,289.942
22/02/2009,289.353,2.453,291.806
23/02/2009,353.066,55.856,408.922
24/02/2009,379.651,39.130,418.781
25/02/2009,378.242,25.743,403.985
26/02/2009,367.231,54.406,421.637
27/02/2009,327.171,79.314,406.485
28/02/2009,298.240,0.000,298.240
01/03/2009,314.944,0.640,315.584
02/03/2009,355.981,48.547,404.528
03/03/2009,354.292,56.909,411.201
04/03/2009,454.072,3.349,457.421
05/03/2009,491.873,5.423,497.296
06/03/2009,422.728,24.056,446.784
07/03/2009,351.256,0.002,351.258
08/03/2009,346.091,0.000,346.091
09/03/2009,349.963,0.001,349.964
10/03/2009,363.299,3.928,367.227
11/03/2009,355.537,16.900,372.437
12/03/2009,358.630,46.667,405.297
13/03/2009,335.482,51.078,386.560
14/03/2009,353.667,0.000,353.667
15/03/2009,438.598,0.676,439.274
16/03/2009,456.575,56.512,513.087
17/03/2009,466.787,80.478,547.265
18/03/2009,390.045,65.165,455.210
19/03/2009,365.053,71.118,436.171
20/03/2009,362.766,50.048,412.814
21/03/2009,299.105,6.335,305.440
22/03/2009,316.198,0.005,316.203
23/03/2009,403.835,3.387,407.222
24/03/2009,396.700,34.289,430.989
25/03/2009,384.946,48.224,433.170
26/03/2009,403.943,20.899,424.842
27/03/2009,414.354,1.863,416.217
28/03/2009,349.882,0.045,349.927
29/03/2009,339.001,0.953,339.954
30/03/2009,391.293,44.469,435.762
31/03/2009,377.331,66.369,443.700
01/04/2009,375.767,162.252,538.019
02/04/2009,363.400,173.746,537.146
03/04/2009,399.633,134.305,533.938
04/04/2009,405.897,50.220,456.117
05/04/2009,465.480,7.222,472.702
06/04/2009,611.840,81.828,693.668
07/04/2009,537.362,71.814,609.176
08/04/2009,471.231,54.357,525.588
09/04/2009,395.548,44.293,439.841
10/04/2009,363.655,0.110,363.765
11/04/2009,334.758,0.661,335.419
12/04/2009,342.860,0.059,342.919
13/04/2009,356.318,0.878,357.196
14/04/2009,373.845,76.765,450.610
15/04/2009,543.963,65.591,609.554
16/04/2009,555.296,41.808,597.104
17/04/2009,439.352,50.199,489.551
18/04/2009,418.596,0.125,418.721
19/04/2009,431.060,0.135,431.195
20/04/2009,517.213,51.194,568.407
21/04/2009,492.639,34.846,527.485
22/04/2009,460.098,32.150,492.248
23/04/2009,441.113,23.589,464.702
24/04/2009,479.900,38.581,518.481
25/04/2009,527.246,3.850,531.096
26/04/2009,825.833,14.019,839.852
27/04/2009,829.705,115.657,945.362
28/04/2009,873.949,125.089,999.038
29/04/2009,923.973,108.688,"1,032.661"
30/04/2009,834.109,110.937,945.046
01/05/2009,799.573,140.048,939.621
02/05/2009,646.037,40.182,686.219
03/05/2009,635.762,4.364,640.126
04/05/2009,748.569,83.775,832.344
05/05/2009,755.192,112.438,867.630
06/05/2009,711.833,99.898,811.731
07/05/2009,686.040,83.526,769.566
08/05/2009,670.788,83.460,754.248
09/05/2009,584.459,18.120,602.579
10/05/2009,562.730,1.736,564.466
11/05/2009,694.040,7.292,701.332
12/05/2009,717.237,48.549,765.786
13/05/2009,737.013,48.101,785.114
14/05/2009,708.431,0.001,708.432
15/05/2009,620.458,7.493,627.951
16/05/2009,660.739,24.809,685.548
17/05/2009,600.461,5.848,606.309
18/05/2009,700.258,44.599,744.857
19/05/2009,697.267,54.115,751.382
20/05/2009,643.725,1.076,644.801
21/05/2009,743.360,0.161,743.521
22/05/2009,700.133,2.207,702.340
23/05/2009,545.221,0.006,545.227
24/05/2009,458.392,1.523,459.915
25/05/2009,537.749,1.722,539.471
26/05/2009,632.055,31.762,663.817
27/05/2009,797.430,37.128,834.558
28/05/2009,836.597,58.893,895.490
29/05/2009,831.829,95.985,927.814
30/05/2009,769.259,66.864,836.123
31/05/2009,762.029,71.140,833.169
01/06/2009,840.270,140.042,980.312
02/06/2009,796.169,172.198,968.367
03/06/2009,697.520,138.708,836.228
04/06/2009,716.703,103.943,820.646
05/06/2009,785.070,52.008,837.078
06/06/2009,797.022,7.511,804.533
07/06/2009,732.345,16.338,748.683
08/06/2009,852.549,0.997,853.546
09/06/2009,"1,120.376",49.221,"1,169.597"
10/06/2009,"1,106.129",57.920,"1,164.049"
11/06/2009,"1,024.895",79.596,"1,104.491"
12/06/2009,"1,100.538",60.534,"1,161.072"
13/06/2009,950.808,0.008,950.816
14/06/2009,775.973,15.451,791.424
15/06/2009,894.949,50.632,945.581
16/06/2009,919.448,57.997,977.445
17/06/2009,997.794,35.916,"1,033.710"
18/06/2009,948.483,39.406,987.889
19/06/2009,899.696,7.198,906.894
20/06/2009,833.951,0.012,833.963
21/06/2009,700.998,0.007,701.005
22/06/2009,751.179,9.692,760.871
23/06/2009,834.964,8.407,843.371
24/06/2009,828.755,22.310,851.065
25/06/2009,915.626,15.090,930.716
26/06/2009,815.336,47.555,862.891
27/06/2009,815.034,0.017,815.051
28/06/2009,796.767,0.005,796.772
29/06/2009,715.909,3.546,719.455
30/06/2009,707.434,1.943,709.377
01/07/2009,851.053,0.795,851.848
02/07/2009,936.446,73.510,"1,009.956"
03/07/2009,948.149,34.896,983.045
04/07/2009,820.536,14.882,835.418
05/07/2009,846.962,28.007,874.969
06/07/2009,948.654,95.378,"1,044.032"
07/07/2009,994.766,96.190,"1,090.956"
08/07/2009,"1,034.896",95.413,"1,130.309"
09/07/2009,959.266,83.452,"1,042.718"
10/07/2009,916.984,58.233,975.217
11/07/2009,858.748,15.836,874.584
12/07/2009,747.109,15.926,763.035
13/07/2009,913.486,94.546,"1,008.032"
14/07/2009,947.205,96.483,"1,043.688"
15/07/2009,913.184,67.840,981.024
16/07/2009,947.863,83.089,"1,030.952"
17/07/2009,954.374,48.339,"1,002.713"
18/07/2009,909.476,8.932,918.408
19/07/2009,724.188,11.840,736.028
20/07/2009,729.300,76.918,806.218
21/07/2009,699.875,65.625,765.500
22/07/2009,851.040,73.053,924.093
23/07/2009,950.328,104.775,"1,055.103"
24/07/2009,983.881,80.460,"1,064.341"
25/07/2009,880.460,26.316,906.776
26/07/2009,792.758,33.202,825.960
27/07/2009,896.264,75.332,971.596
28/07/2009,856.338,71.590,927.928
29/07/2009,785.653,78.096,863.749
30/07/2009,823.415,73.522,896.937
31/07/2009,819.232,62.561,881.793
01/08/2009,738.467,59.115,797.582
02/08/2009,714.953,6.836,721.789
03/08/2009,854.452,76.216,930.668
04/08/2009,881.703,73.575,955.278
05/08/2009,797.023,79.444,876.467
06/08/2009,704.575,71.330,775.905
07/08/2009,874.131,49.495,923.626
08/08/2009,816.793,0.043,816.836
09/08/2009,827.447,0.925,828.372
10/08/2009,911.669,42.598,954.267
11/08/2009,880.804,7.882,888.686
12/08/2009,890.859,4.764,895.623
13/08/2009,735.586,0.012,735.598
14/08/2009,698.565,0.012,698.577
15/08/2009,595.113,0.029,595.142
16/08/2009,674.605,0.042,674.647
17/08/2009,789.761,0.011,789.772
18/08/2009,772.923,19.838,792.761
19/08/2009,673.987,23.505,697.492
20/08/2009,670.151,24.271,694.422
21/08/2009,795.113,9.919,805.032
22/08/2009,734.574,0.027,734.601
23/08/2009,566.961,9.749,576.710
24/08/2009,759.200,38.025,797.225
25/08/2009,977.414,40.645,"1,018.059"
26/08/2009,893.402,0.183,893.585
27/08/2009,711.797,0.514,712.311
28/08/2009,589.006,66.575,655.581
29/08/2009,722.815,2.275,725.090
30/08/2009,790.184,0.000,790.184
31/08/2009,771.795,5.102,776.897
01/09/2009,807.518,23.181,830.699
02/09/2009,658.540,0.031,658.571
03/09/2009,565.877,15.445,581.322
04/09/2009,818.527,0.004,818.531
05/09/2009,708.295,0.002,708.297
06/09/2009,678.658,0.006,678.664
07/09/2009,714.820,13.923,728.743
08/09/2009,825.934,65.621,891.555
09/09/2009,864.348,31.830,896.178
10/09/2009,818.447,28.371,846.818
11/09/2009,608.800,10.856,619.656
12/09/2009,390.518,8.775,399.293
13/09/2009,461.977,0.044,462.021
14/09/2009,673.414,6.174,679.588
15/09/2009,622.225,50.929,673.154
16/09/2009,512.371,77.786,590.157
17/09/2009,654.167,70.420,724.587
18/09/2009,585.208,57.780,642.988
19/09/2009,535.284,7.484,542.768
20/09/2009,535.648,0.443,536.091
21/09/2009,571.634,79.462,651.096
22/09/2009,559.763,82.560,642.323
23/09/2009,634.975,62.138,697.113
24/09/2009,609.126,6.162,615.288
25/09/2009,753.691,0.004,753.695
26/09/2009,868.418,0.010,868.428
27/09/2009,960.774,1.043,961.817
28/09/2009,835.399,39.379,874.778
29/09/2009,599.971,37.506,637.477
30/09/2009,484.701,10.146,494.847
01/10/2009,553.414,7.287,560.701
02/10/2009,725.996,5.195,731.191
03/10/2009,564.202,1.784,565.986
04/10/2009,510.554,3.085,513.639
05/10/2009,628.012,9.805,637.817
06/10/2009,794.700,62.965,857.665
07/10/2009,799.815,10.553,810.368
08/10/2009,776.468,33.080,809.548
09/10/2009,694.970,27.300,722.270
10/10/2009,550.076,2.458,552.534
11/10/2009,475.685,0.011,475.696
12/10/2009,575.819,12.174,587.993
13/10/2009,754.750,25.803,780.553
14/10/2009,767.034,25.351,792.385
15/10/2009,797.101,3.077,800.178
16/10/2009,673.496,16.246,689.742
17/10/2009,604.041,0.000,604.041
18/10/2009,566.402,0.000,566.402
19/10/2009,493.767,0.003,493.770
20/10/2009,427.838,9.333,437.171
21/10/2009,505.224,26.281,531.505
22/10/2009,497.766,2.914,500.680
23/10/2009,502.824,0.037,502.861
24/10/2009,434.151,0.016,434.167
25/10/2009,553.186,0.001,553.187
26/10/2009,528.283,22.876,551.159
27/10/2009,451.523,27.345,478.868
28/10/2009,458.895,0.800,459.695
29/10/2009,391.387,45.646,437.033
30/10/2009,348.096,63.962,412.058
31/10/2009,308.622,71.234,379.856
01/11/2009,338.507,65.203,403.710
02/11/2009,338.076,90.192,428.268
03/11/2009,385.013,62.051,447.064
04/11/2009,488.349,28.360,516.709
05/11/2009,485.344,58.078,543.422
06/11/2009,415.013,5.421,420.434
07/11/2009,314.511,8.650,323.161
08/11/2009,293.327,39.352,332.679
09/11/2009,330.388,116.822,447.210
10/11/2009,359.732,156.502,516.234
11/11/2009,337.168,172.929,510.097
12/11/2009,356.658,115.542,472.200
13/11/2009,347.365,118.760,466.125
14/11/2009,303.058,60.505,363.563
15/11/2009,300.661,64.698,365.359
16/11/2009,383.019,119.833,502.852
17/11/2009,371.584,92.167,463.751
18/11/2009,357.289,97.738,455.027
19/11/2009,342.291,169.350,511.641
20/11/2009,334.226,159.173,493.399
21/11/2009,320.504,80.536,401.040
22/11/2009,379.255,88.399,467.654
23/11/2009,436.715,74.071,510.786
24/11/2009,405.738,78.191,483.929
25/11/2009,364.116,125.193,489.309
26/11/2009,354.611,102.634,457.245
27/11/2009,334.201,83.703,417.904
28/11/2009,309.907,48.652,358.559
29/11/2009,332.511,30.319,362.830
30/11/2009,419.471,89.753,509.224
01/12/2009,414.040,75.563,489.603
02/12/2009,381.393,68.794,450.187
03/12/2009,383.798,63.091,446.889
04/12/2009,376.324,38.097,414.421
05/12/2009,331.142,13.263,344.405
06/12/2009,310.588,0.010,310.598
07/12/2009,366.859,53.099,419.958
08/12/2009,455.931,41.757,497.688
09/12/2009,382.467,42.698,425.165
10/12/2009,418.663,40.600,459.263
11/12/2009,416.584,10.582,427.166
12/12/2009,335.327,14.990,350.317
13/12/2009,336.880,16.457,353.337
14/12/2009,386.382,73.589,459.971
15/12/2009,359.225,106.529,465.754
16/12/2009,324.146,169.556,493.702
17/12/2009,379.737,53.275,433.012
18/12/2009,359.114,13.471,372.585
19/12/2009,329.106,13.340,342.446
20/12/2009,317.095,11.480,328.575
21/12/2009,340.460,17.476,357.936
22/12/2009,331.925,50.278,382.203
23/12/2009,269.615,98.691,368.306
24/12/2009,259.071,43.207,302.278
25/12/2009,239.403,0.000,239.403
26/12/2009,244.359,0.000,244.359
27/12/2009,262.337,0.009,262.346
28/12/2009,276.635,11.521,288.156
29/12/2009,292.468,12.673,305.141
30/12/2009,259.188,74.830,334.018
31/12/2009,246.871,94.848,341.719
01/01/2010,259.981,14.951,274.932
02/01/2010,290.975,15.164,306.139
03/01/2010,310.110,15.226,325.336
04/01/2010,319.249,17.404,336.653
05/01/2010,316.703,23.821,340.524
06/01/2010,322.316,19.788,342.104
07/01/2010,314.822,22.105,336.927
08/01/2010,281.776,115.949,397.725
09/01/2010,246.874,84.509,331.383
10/01/2010,247.638,36.451,284.089
11/01/2010,268.479,194.295,462.774
12/01/2010,290.011,181.873,471.884
13/01/2010,327.998,39.534,367.532
14/01/2010,335.760,19.832,355.592
15/01/2010,310.526,18.832,329.358
16/01/2010,270.550,12.146,282.696
17/01/2010,314.340,12.250,326.590
18/01/2010,435.684,20.841,456.525
19/01/2010,401.494,42.254,443.748
20/01/2010,355.584,37.609,393.193
21/01/2010,333.468,90.148,423.616
22/01/2010,302.301,155.889,458.190
23/01/2010,290.447,59.134,349.581
24/01/2010,295.670,0.005,295.675
25/01/2010,320.973,27.902,348.875
26/01/2010,306.810,0.000,306.810
27/01/2010,361.875,18.445,380.320
28/01/2010,345.031,34.312,379.343
29/01/2010,337.055,25.010,362.065
30/01/2010,276.201,0.053,276.254
31/01/2010,280.250,31.229,311.479
01/02/2010,352.003,0.000,352.003
02/02/2010,335.532,83.297,418.829
03/02/2010,327.061,131.920,458.981
04/02/2010,333.750,52.539,386.289
05/02/2010,359.025,0.041,359.066
06/02/2010,301.795,0.000,301.795
07/02/2010,291.527,0.282,291.809
08/02/2010,323.532,104.253,427.785
09/02/2010,328.398,171.012,499.410
10/02/2010,331.296,166.474,497.770
11/02/2010,338.439,114.560,452.999
12/02/2010,334.011,52.119,386.130
13/02/2010,299.834,0.017,299.851
14/02/2010,296.372,5.280,301.652
15/02/2010,358.473,8.668,367.141
16/02/2010,359.582,73.677,433.259
17/02/2010,363.596,42.647,406.243
18/02/2010,357.574,39.403,396.977
19/02/2010,333.970,41.986,375.956
20/02/2010,276.576,0.003,276.579
21/02/2010,287.135,0.018,287.153
22/02/2010,357.328,85.980,443.308
23/02/2010,382.423,21.732,404.155
24/02/2010,382.497,8.142,390.639
25/02/2010,376.749,28.365,405.114
26/02/2010,314.595,37.602,352.197
27/02/2010,297.276,0.001,297.277
28/02/2010,336.307,0.003,336.310
01/03/2010,403.354,0.011,403.365
02/03/2010,381.042,0.005,381.047
03/03/2010,363.330,0.168,363.498
04/03/2010,345.987,27.193,373.180
05/03/2010,321.382,30.407,351.789
06/03/2010,278.489,0.000,278.489
07/03/2010,283.516,0.000,283.516
08/03/2010,332.899,0.000,332.899
09/03/2010,413.937,0.045,413.982
10/03/2010,454.256,0.041,454.297
11/03/2010,416.095,2.302,418.397
12/03/2010,378.714,0.084,378.798
13/03/2010,318.760,0.006,318.766
14/03/2010,306.591,0.045,306.636
15/03/2010,354.068,32.534,386.602
16/03/2010,342.732,47.096,389.828
17/03/2010,345.965,40.529,386.494
18/03/2010,326.552,35.396,361.948
19/03/2010,321.962,53.607,375.569
20/03/2010,279.319,5.373,284.692
21/03/2010,307.519,0.001,307.520
22/03/2010,376.111,0.001,376.112
23/03/2010,376.418,0.001,376.419
24/03/2010,360.955,0.005,360.960
25/03/2010,339.419,0.001,339.420
26/03/2010,323.570,19.677,343.247
27/03/2010,286.319,0.077,286.396
28/03/2010,280.791,0.007,280.798
29/03/2010,349.405,0.001,349.406
30/03/2010,374.007,9.241,383.248
31/03/2010,383.757,0.072,383.829
01/04/2010,346.705,0.003,346.708
02/04/2010,319.588,0.000,319.588
03/04/2010,300.757,0.000,300.757
04/04/2010,282.194,0.033,282.227
05/04/2010,302.226,0.007,302.233
06/04/2010,354.274,0.002,354.276
07/04/2010,383.024,0.070,383.094
08/04/2010,391.049,13.717,404.766
09/04/2010,393.660,6.231,399.891
10/04/2010,340.301,0.016,340.317
11/04/2010,447.413,0.711,448.124
12/04/2010,553.835,12.262,566.097
13/04/2010,543.402,42.363,585.765
14/04/2010,531.178,48.426,579.604
15/04/2010,503.650,15.066,518.716
16/04/2010,409.957,9.246,419.203
17/04/2010,335.443,0.001,335.444
18/04/2010,314.579,0.001,314.580
19/04/2010,369.490,49.351,418.841
20/04/2010,368.595,42.091,410.686
21/04/2010,374.323,97.199,471.522
22/04/2010,361.295,95.297,456.592
23/04/2010,362.751,57.445,420.196
24/04/2010,346.472,0.006,346.478
25/04/2010,429.214,0.098,429.312
26/04/2010,480.600,4.700,485.300
27/04/2010,627.109,24.530,651.639
28/04/2010,665.748,49.033,714.781
29/04/2010,598.954,36.724,635.678
30/04/2010,619.817,30.271,650.088
01/05/2010,493.941,0.055,493.996
02/05/2010,541.942,0.071,542.013
03/05/2010,527.463,2.619,530.082
04/05/2010,527.396,3.330,530.726
05/05/2010,707.487,4.349,711.836
06/05/2010,645.470,15.905,661.375
07/05/2010,608.991,0.702,609.693
08/05/2010,487.171,0.092,487.263
09/05/2010,448.796,0.057,448.853
10/05/2010,515.859,10.534,526.393
11/05/2010,790.264,18.264,808.528
12/05/2010,803.290,51.717,855.007
13/05/2010,733.579,94.000,827.579
14/05/2010,710.787,67.733,778.520
15/05/2010,605.467,40.624,646.091
16/05/2010,680.343,18.915,699.258
17/05/2010,766.613,45.867,812.480
18/05/2010,776.446,47.270,823.716
19/05/2010,764.781,93.243,858.024
20/05/2010,741.545,87.180,828.725
21/05/2010,769.527,9.100,778.627
22/05/2010,824.763,4.189,828.952
23/05/2010,762.430,0.134,762.564
24/05/2010,810.191,14.482,824.673
25/05/2010,754.970,40.292,795.262
26/05/2010,661.784,4.955,666.739
27/05/2010,668.167,2.122,670.289
28/05/2010,680.394,14.718,695.112
29/05/2010,583.074,0.060,583.134
30/05/2010,622.932,1.899,624.831
31/05/2010,702.170,5.166,707.336
01/06/2010,731.800,5.992,737.792
02/06/2010,721.577,33.787,755.364
03/06/2010,848.581,2.418,850.999
04/06/2010,882.017,1.542,883.559
05/06/2010,874.575,73.534,948.109
06/06/2010,821.159,6.438,827.597
07/06/2010,906.632,56.848,963.480
08/06/2010,932.463,26.083,958.546
09/06/2010,"1,033.507",20.125,"1,053.632"
10/06/2010,925.666,4.989,930.655
11/06/2010,915.495,1.452,916.947
12/06/2010,857.061,2.434,859.495
13/06/2010,802.876,0.188,803.064
14/06/2010,841.929,0.120,842.049
15/06/2010,998.105,5.409,"1,003.514"
16/06/2010,967.184,1.262,968.446
17/06/2010,925.089,0.131,925.220
18/06/2010,901.299,0.063,901.362
19/06/2010,712.834,0.100,712.934
20/06/2010,766.222,0.085,766.307
21/06/2010,986.519,64.166,"1,050.685"
22/06/2010,"1,045.567",13.664,"1,059.231"
23/06/2010,935.628,15.535,951.163
24/06/2010,770.503,2.034,772.537
25/06/2010,836.951,0.049,837.000
26/06/2010,935.173,6.853,942.026
27/06/2010,945.782,21.800,967.582
28/06/2010,"1,139.939",21.371,"1,161.310"
29/06/2010,"1,166.341",24.290,"1,190.631"
30/06/2010,"1,028.193",40.240,"1,068.433"
01/07/2010,976.757,47.631,"1,024.388"
02/07/2010,975.592,28.331,"1,003.923"
03/07/2010,874.814,25.568,900.382
04/07/2010,867.085,4.709,871.794
05/07/2010,997.545,4.662,"1,002.207"
06/07/2010,"1,031.054",0.092,"1,031.146"
07/07/2010,985.773,17.281,"1,003.054"
08/07/2010,949.363,29.831,979.194
09/07/2010,951.009,0.116,951.125
10/07/2010,839.939,0.102,840.041
11/07/2010,745.549,6.033,751.582
12/07/2010,832.067,0.076,832.143
13/07/2010,809.962,0.511,810.473
14/07/2010,999.174,0.136,999.310
15/07/2010,949.647,0.159,949.806
16/07/2010,862.379,0.147,862.526
17/07/2010,911.457,0.105,911.562
18/07/2010,930.117,8.770,938.887
19/07/2010,"1,006.060",10.803,"1,016.863"
20/07/2010,"1,080.318",26.461,"1,106.779"
21/07/2010,996.129,35.619,"1,031.748"
