Route_Number,Route_Name,Direction,Tram_Stop_Name,Stop_Sequence,Tram_Tracker_ID,Metlink_Stop_ID,VicgridX,VicgridY,Boardings,Alightings
70,Waterfront City Docklands to Wattle Park,Down,7B-Rod Laver Arena/Melbourne Park (Melbourne City),0016,3623,18108,2498162.283,2409047.933,,31.92030597
70,Waterfront City Docklands to Wattle Park,Down,7B-Rod Laver Arena/Melbourne Park (Melbourne City),0016,3623,18108,2498162.283,2409047.933,25.53624535,25.53624535
70,Waterfront City Docklands to Wattle Park,Down,7B-Rod Laver Arena/Melbourne Park (Melbourne City),0016,3623,18108,2498162.283,2409047.933,12.76812267,22.34421468
70,Wattle Park to Waterfront City Docklands,Up,46-Spencer Rd/Riversdale Rd (Camberwell),0016,1778,19764,2506150.198,2407564.301,17.16925573,157.9571488
70,Wattle Park to Waterfront City Docklands,Up,46-Spencer Rd/Riversdale Rd (Camberwell),0016,1778,19764,2506150.198,2407564.301,20.60310602,27.47080803
70,Wattle Park to Waterfront City Docklands,Up,46-Spencer Rd/Riversdale Rd (Camberwell),0016,1778,19764,2506150.198,2407564.301,20.60310674,27.47080803
72,Camberwell to Melbourne University,Down,54-Toorak Rd/Burke Rd (Camberwell),0016,1654,19051,2504759.714,2406158.982,30.05483222,36.73368454
72,Camberwell to Melbourne University,Down,54-Toorak Rd/Burke Rd (Camberwell),0016,1654,19051,2504759.714,2406158.982,26.71540642,36.73368382
72,Camberwell to Melbourne University,Down,54-Toorak Rd/Burke Rd (Camberwell),0016,1654,19051,2504759.714,2406158.982,30.05483294,60.1096673
72,Melbourne University to Camberwell,Up,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),0016,3019,19504,2497482.779,2407838.544,,44.90952158
72,Melbourne University to Camberwell,Up,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),0016,3019,19504,2497482.779,2407838.544,24.18204975,127.8194053
72,Melbourne University to Camberwell,Up,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),0016,3019,19504,2497482.779,2407838.544,24.18205047,72.54614878
75,City(La Trobe/Spencer St) to Vermont South,Down,12-Powlett St/Wellington Pde (East Melbourne),0016,3612,18096,2498681.15,2409410.183,174.4827871,18.69458485
75,City(La Trobe/Spencer St) to Vermont South,Down,12-Powlett St/Wellington Pde (East Melbourne),0016,3612,18096,2498681.15,2409410.183,81.00986624,52.96798944
75,City(La Trobe/Spencer St) to Vermont South,Down,12-Powlett St/Wellington Pde (East Melbourne),0016,3612,18096,2498681.15,2409410.183,46.73646212,77.89410257
75,Vermont South to City(La Trobe/Spencer St),Up,60-Millicent St/Burwood Hwy (Burwood),0016,1960,21098,2508990.768,2405611.665,22.78693175,3.255275965
75,Vermont South to City(La Trobe/Spencer St),Up,60-Millicent St/Burwood Hwy (Burwood),0016,1960,21098,2508990.768,2405611.665,16.27638006,16.27637982
75,Vermont South to City(La Trobe/Spencer St),Up,60-Millicent St/Burwood Hwy (Burwood),0016,1960,21098,2508990.768,2405611.665,26.04220796,39.06331158
78,Richmond to St Kilda,Up,50-Toorak Rd/Chapel St (South Yarra),0016,4150,19101,2499628.645,2406856.002,30.05483294,60.1096673
78,Richmond to St Kilda,Up,50-Toorak Rd/Chapel St (South Yarra),0016,4150,19101,2499628.645,2406856.002,170.3107245,146.9347398
78,Richmond to St Kilda,Up,50-Toorak Rd/Chapel St (South Yarra),0016,4150,19101,2499628.645,2406856.002,187.0078545,170.3107228
78,St Kilda to Richmond,Down,51-Malcolm St/Chapel St (South Yarra),0016,4051,18605,2499662.607,2407185.306,20.38201332,6.79400444
78,St Kilda to Richmond,Down,51-Malcolm St/Chapel St (South Yarra),0016,4051,18605,2499662.607,2407185.306,37.36702442,44.16102886
78,St Kilda to Richmond,Down,51-Malcolm St/Chapel St (South Yarra),0016,4051,18605,2499662.607,2407185.306,67.9400444,57.74903774
8,Moreland to Toorak,Up,118-Pigdon St/Lygon St (Carlton North),0016,1218,19346,2497377.381,2413270.766,116.5091174,21.18347621
8,Moreland to Toorak,Up,118-Pigdon St/Lygon St (Carlton North),0016,1218,19346,2497377.381,2413270.766,84.73390388,17.65289664
8,Moreland to Toorak,Up,118-Pigdon St/Lygon St (Carlton North),0016,1218,19346,2497377.381,2413270.766,70.61158586,3.530579329
8,Toorak to Moreland,Down,28-Punt Rd/Toorak Rd (South Yarra),0016,1563,18700,2498834.164,2406959.815,110.4933715,43.52769089
8,Toorak to Moreland,Down,28-Punt Rd/Toorak Rd (South Yarra),0016,1563,18700,2498834.164,2406959.815,77.01053119,53.5725441
8,Toorak to Moreland,Down,28-Punt Rd/Toorak Rd (South Yarra),0016,1563,18700,2498834.164,2406959.815,46.87597513,63.61739659
82,Footscray to Moonee Ponds,Up,49-Highpoint Shopping Centre/Wests Rd (Maribyrnong),0016,4349,17919,2489618.057,2414184.71,,21.15929365
82,Footscray to Moonee Ponds,Up,49-Highpoint Shopping Centre/Wests Rd (Maribyrnong),0016,4349,17919,2489618.057,2414184.71,12.69557619,71.94159889
82,Moonee Ponds to Footscray,Down,48-Wests Rd/Raleigh Rd (Maribyrnong),0016,2015,18491,2489720.254,2414612.351,4.23185873,12.69557619
82,Moonee Ponds to Footscray,Down,48-Wests Rd/Raleigh Rd (Maribyrnong),0016,2015,18491,2489720.254,2414612.351,33.85487032,4.23185873
86,Bundoora to City (Docklands),Up,56-Loddon Ave/Plenty Rd (Reservoir),0016,1856,4499,2502382.793,2419599.285,118.3454938,17.40374756
86,Bundoora to City (Docklands),Up,56-Loddon Ave/Plenty Rd (Reservoir),0016,1856,4499,2502382.793,2419599.285,114.8647444,38.28824806
86,Bundoora to City (Docklands),Up,56-Loddon Ave/Plenty Rd (Reservoir),0016,1856,4499,2502382.793,2419599.285,52.21124744,146.1914907
86,City (Docklands) to Bundoora,Down,11-Victoria Pde/Nicholson St (East Melbourne),0016,3311,17893,2497629.446,2410300.068,35.0639739,51.00214291
86,City (Docklands) to Bundoora,Down,11-Victoria Pde/Nicholson St (East Melbourne),0016,3311,17893,2497629.446,2410300.068,130.6929917,143.4435253
86,City (Docklands) to Bundoora,Down,11-Victoria Pde/Nicholson St (East Melbourne),0016,3311,17893,2497629.446,2410300.068,57.37741137,31.87633944
86,City (Docklands) to Bundoora,Down,11-Victoria Pde/Nicholson St (East Melbourne),0016,3311,17893,2497629.446,2410300.068,,3.187633991
96,East Brunswick to St Kilda Beach,Up,12-Gertrude St/Nicholson St (Fitzroy),0016,3212,17878,2497671.729,2410559.568,22.20351911,73.27161169
96,East Brunswick to St Kilda Beach,Up,12-Gertrude St/Nicholson St (Fitzroy),0016,3212,17878,2497671.729,2410559.568,397.4429874,213.153784
96,East Brunswick to St Kilda Beach,Up,12-Gertrude St/Nicholson St (Fitzroy),0016,3212,17878,2497671.729,2410559.568,543.9862158,55.50879741
96,St Kilda Beach to East Brunswick,Down,126-City Rd/Light Rail (South Melbourne),0016,1531,20495,2495978.744,2407924.084,13.95118189,23.25197053
96,St Kilda Beach to East Brunswick,Down,126-City Rd/Light Rail (South Melbourne),0016,1531,20495,2495978.744,2407924.084,118.585052,39.5283494
96,St Kilda Beach to East Brunswick,Down,126-City Rd/Light Rail (South Melbourne),0016,1531,20495,2495978.744,2407924.084,192.9913578,39.52834868
1,South Melbourne Beach to Coburg,Down,16-St Kilda Rd/Southbank Bvd (Southbank),0016.1,1226,18228,2497339.745,2408624.738,3.288758755,23.02131128
1,South Melbourne Beach to Coburg,Down,16-St Kilda Rd/Southbank Bvd (Southbank),0016.1,1226,18228,2497339.745,2408624.738,3.288758755,19.73255253
1,South Melbourne Beach to Coburg,Down,16-St Kilda Rd/Southbank Bvd (Southbank),0016.1,1226,18228,2497339.745,2408624.738,6.577517509,9.866276264
1,East Coburg to South Melbourne Beach,Up,119-Park St/Lygon St (Carlton North),0017,1217,19347,2497401.196,2413454.566,71.09522438,
1,East Coburg to South Melbourne Beach,Up,119-Park St/Lygon St (Carlton North),0017,1217,19347,2497401.196,2413454.566,33.85486841,6.770973682
1,East Coburg to South Melbourne Beach,Up,119-Park St/Lygon St (Carlton North),0017,1217,19347,2497401.196,2413454.566,33.85486841,3.385486841
109,Box Hill to Port Melbourne,Up,41-Kew Traffic School/Cotham Rd (Kew),0017,1741,19753,2505096.029,2410100.521,73.79303741,126.5023499
109,Box Hill to Port Melbourne,Up,41-Kew Traffic School/Cotham Rd (Kew),0017,1741,19753,2505096.029,2410100.521,17.56977081,17.56977081
109,Box Hill to Port Melbourne,Up,41-Kew Traffic School/Cotham Rd (Kew),0017,1741,19753,2505096.029,2410100.521,115.9604874,21.08372498
11,Preston to Victoria Harbour (Docklands),Up,30-Gladstone Ave/St Georges Rd (Northcote),0017,1370,4468,2499309.953,2415073.218,4.23185873,4.23185873
11,Victoria Harbour (Docklands) to Preston,Down,14-Hanover St/Brunswick St (Fitzroy),0017,2354,4142,2498028.725,2410907.381,,65.29153633
112,Preston to St Kilda,Up,30-Gladstone Ave/St Georges Rd (Northcote),0017,1370,4468,2499309.953,2415073.218,82.18118453,13.14898968
112,Preston to St Kilda,Up,30-Gladstone Ave/St Georges Rd (Northcote),0017,1370,4468,2499309.953,2415073.218,69.03219557,3.287247419
112,Preston to St Kilda,Up,30-Gladstone Ave/St Georges Rd (Northcote),0017,1370,4468,2499309.953,2415073.218,29.58522677,3.287247419
112,St Kilda to Preston,Down,128-Dorcas St/Clarendon St (South Melbourne),0017,1395,4039,2496526.279,2407541.864,77.08028412,38.54014206
112,St Kilda to Preston,Down,128-Dorcas St/Clarendon St (South Melbourne),0017,1395,4039,2496526.279,2407541.864,160.5839262,99.56203365
112,St Kilda to Preston,Down,128-Dorcas St/Clarendon St (South Melbourne),0017,1395,4039,2496526.279,2407541.864,350.0729609,54.59853458
16,Kew to Melbourne University via St Kilda Beach,Down,64-Mernda Rd/Glenferrie Rd (Kooyong),0017,1464,20549,2502790.551,2406507.93,3.364459276,
16,Kew to Melbourne University via St Kilda Beach,Down,64-Mernda Rd/Glenferrie Rd (Kooyong),0017,1464,20549,2502790.551,2406507.93,13.4578371,
16,Kew to Melbourne University via St Kilda Beach,Down,64-Mernda Rd/Glenferrie Rd (Kooyong),0017,1464,20549,2502790.551,2406507.93,20.18675351,10.09337783
16,Melbourne University to Kew via St Kilda Beach,Up,21-Bowen Lane/St Kilda Rd (South Melbourne),0017,2021,19506,2497703.141,2407437.275,6.098082542,88.42219448
16,Melbourne University to Kew via St Kilda Beach,Up,21-Bowen Lane/St Kilda Rd (South Melbourne),0017,2021,19506,2497703.141,2407437.275,,33.53945398
16,Melbourne University to Kew via St Kilda Beach,Up,21-Bowen Lane/St Kilda Rd (South Melbourne),0017,2021,19506,2497703.141,2407437.275,76.2260294,39.63753653
19,City(Elizabeth/Flinders st) to North Coburg,Down,17-Ievers St/Royal Pde (Parkville),0017,2417,16730,2496445.171,2413231.688,7.139462471,42.83677435
19,City(Elizabeth/Flinders st) to North Coburg,Down,17-Ievers St/Royal Pde (Parkville),0017,2417,16730,2496445.171,2413231.688,64.25516081,89.24328041
19,City(Elizabeth/Flinders st) to North Coburg,Down,17-Ievers St/Royal Pde (Parkville),0017,2417,16730,2496445.171,2413231.688,99.95247269,185.6260223
19,North Coburg to City (Elizabeth/Flinders St),Up,24-Blyth St/Sydney Rd (Brunswick),0017,1424,17322,2496697.258,2415066.825,160.2348697,66.18396783
19,North Coburg to City (Elizabeth/Flinders St),Up,24-Blyth St/Sydney Rd (Brunswick),0017,1424,17322,2496697.258,2415066.825,87.0841682,83.60080218
19,North Coburg to City (Elizabeth/Flinders St),Up,24-Blyth St/Sydney Rd (Brunswick),0017,1424,17322,2496697.258,2415066.825,66.18396783,34.83366728
24,City(Docklands) to North Balwyn,Down,15-Smith St/Victoria Pde (Fitzroy),0017,2715,22100,2498454.189,2410238.108,33.85487032,33.85487032
24,North Balwyn to City(Docklands),Up,34-Union St/High St (Kew),0017,1879,18583,2503008.89,2410596.199,7.254615068,
24,North Balwyn to City(Docklands),Up,34-Union St/High St (Kew),0017,1879,18583,2503008.89,2410596.199,,7.25461483
3,East Malvern to Melbourne University,Down,44-Otira Rd/Balaclava Rd (Caulfield North),0017,1079,21058,2501090.371,2403334.252,,
3,East Malvern to Melbourne University,Down,44-Otira Rd/Balaclava Rd (Caulfield North),0017,1079,21058,2501090.371,2403334.252,7.657649517,3.828824759
3,East Malvern to Melbourne University,Down,44-Otira Rd/Balaclava Rd (Caulfield North),0017,1079,21058,2501090.371,2403334.252,15.31529903,3.828824759
3,Melbourne University to East Malvern,Up,20-Domain Interchange/St Kilda Rd (Melbourne City),0017,3020,19505,2497547.991,2407601.937,118.6935635,187.6124072
3,Melbourne University to East Malvern,Up,20-Domain Interchange/St Kilda Rd (Melbourne City),0017,3020,19505,2497547.991,2407601.937,84.23414326,91.89179397
3,Melbourne University to East Malvern,Up,20-Domain Interchange/St Kilda Rd (Melbourne City),0017,3020,19505,2497547.991,2407601.937,114.864742,68.91884518
31,Hoddle Street to Victoria Harbour (Docklands),Up,D15-Batman's Hill/700 Collins St (Docklands),0017,3499,43473,2495639.091,2408996.056,3.325031996,126.3512144
31,Victoria Harbour (Docklands) to Hoddle Street,Down,15-Smith St/Victoria Pde (Fitzroy),0017,2715,22100,2498454.189,2410238.108,13.30012798,33.25031996
35,Docklands to Spring Street,Down,8-Spring St/Flinders St (Melbourne City),0017,3708,18105,2497726.085,2409498.213,78.12662125,85.93928432
35,Docklands to Spring Street,Down,8-Spring St/Flinders St (Melbourne City),0017,3708,18105,2497726.085,2409498.213,58.59496689,39.06331062
35,Spring Street to Docklands,Down,11-Victoria Pde/Nicholson St (East Melbourne),0017,3311,17893,2497629.446,2410300.068,63.17560744,129.6762476
35,Spring Street to Docklands,Down,11-Victoria Pde/Nicholson St (East Melbourne),0017,3311,17893,2497629.446,2410300.068,46.55044794,23.27522397
42,Box Hill to Victoria Harbour (Docklands),Up,41-Kew Traffic School/Cotham Rd (Kew),0017,1741,19753,2505096.029,2410100.521,,6.287333012
42,Victoria Harbour (Docklands) to Box Hill,Down,15-Smith St/Victoria Pde (Fitzroy),0017,2715,22100,2498454.189,2410238.108,97.45366096,82.46079254
42,Victoria Harbour (Docklands) to Box Hill,Down,15-Smith St/Victoria Pde (Fitzroy),0017,2715,22100,2498454.189,2410238.108,29.98574257,37.48217583
48,North Balwyn to Victoria Harbour (Docklands),Up,34-Union St/High St (Kew),0017,1879,18583,2503008.89,2410596.199,54.45439529,
48,North Balwyn to Victoria Harbour (Docklands),Up,34-Union St/High St (Kew),0017,1879,18583,2503008.89,2410596.199,20.42039824,3.403399706
48,North Balwyn to Victoria Harbour (Docklands),Up,34-Union St/High St (Kew),0017,1879,18583,2503008.89,2410596.199,27.22719765,20.42039824
48,Victoria Harbour (Docklands) to North Balwyn,Down,12-Powlett St/Wellington Pde (East Melbourne),0017,3612,18096,2498681.15,2409410.183,93.50392485,29.01846075
48,Victoria Harbour (Docklands) to North Balwyn,Down,12-Powlett St/Wellington Pde (East Melbourne),0017,3612,18096,2498681.15,2409410.183,32.24273443,22.5699141
48,Victoria Harbour (Docklands) to North Balwyn,Down,12-Powlett St/Wellington Pde (East Melbourne),0017,3612,18096,2498681.15,2409410.183,29.01846099,77.38256192
5,Malvern to Melbourne University,Down,35-Hotham St/Dandenong Rd (Prahran),0017,1105,18446,2500104.188,2404681.515,73.75525093,3.352511406
5,Malvern to Melbourne University,Down,35-Hotham St/Dandenong Rd (Prahran),0017,1105,18446,2500104.188,2404681.515,73.75525093,13.41004562
5,Malvern to Melbourne University,Down,35-Hotham St/Dandenong Rd (Prahran),0017,1105,18446,2500104.188,2404681.515,40.23013592,16.76255703
5,Melbourne University to Malvern,Up,20-Domain Interchange/St Kilda Rd (Melbourne City),0017,3020,19505,2497547.991,2407601.937,59.35594225,115.4143302
5,Melbourne University to Malvern,Up,20-Domain Interchange/St Kilda Rd (Melbourne City),0017,3020,19505,2497547.991,2407601.937,19.78531408,52.76083755
5,Melbourne University to Malvern,Up,20-Domain Interchange/St Kilda Rd (Melbourne City),0017,3020,19505,2497547.991,2407601.937,135.1996412,69.24859786
55,Domain Interchange to West Coburg,Down,10-Victoria St/Peel St (West Melbourne),0017,3067,18203,2496116.175,2410552.665,3.143666506,15.71833253
55,Domain Interchange to West Coburg,Down,10-Victoria St/Peel St (West Melbourne),0017,3067,18203,2496116.175,2410552.665,50.29866433,53.44233108
55,Domain Interchange to West Coburg,Down,10-Victoria St/Peel St (West Melbourne),0017,3067,18203,2496116.175,2410552.665,53.44233108,97.45366263
55,West Coburg to Domain Interchange,Up,29-Brunswick Rd/Grantham St (Brunswick West),0017,1259,18069,2495500.151,2413935.994,179.5517292,3.264576912
55,West Coburg to Domain Interchange,Up,29-Brunswick Rd/Grantham St (Brunswick West),0017,1259,18069,2495500.151,2413935.994,97.93730736,6.529153824
55,West Coburg to Domain Interchange,Up,29-Brunswick Rd/Grantham St (Brunswick West),0017,1259,18069,2495500.151,2413935.994,52.23323059,6.529153824
57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,17-Canning St/Abbotsford St (North Melbourne),0017,3827,18538,2495291.807,2411585.196,7.027908325,3.513954163
57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,17-Canning St/Abbotsford St (North Melbourne),0017,3827,18538,2495291.807,2411585.196,7.027908325,31.62558746
57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,17-Canning St/Abbotsford St (North Melbourne),0017,3827,18538,2495291.807,2411585.196,3.513954163,80.82094574
57,West Maribyrnong to City(Elizabeth/Flinders st),Up,32-Sandown Rd/Epsom Rd (Ascot Vale),0017,1332,17949,2492663.324,2413151.542,111.2374268,6.952339172
57,West Maribyrnong to City(Elizabeth/Flinders st),Up,32-Sandown Rd/Epsom Rd (Ascot Vale),0017,1332,17949,2492663.324,2413151.542,128.6182747,34.76169586
57,West Maribyrnong to City(Elizabeth/Flinders st),Up,32-Sandown Rd/Epsom Rd (Ascot Vale),0017,1332,17949,2492663.324,2413151.542,132.0944443,31.28552628
59,Airport West to City(Elizabeth/Flinders st),Up,42-Grice Cres/Mt Alexander Rd (Essendon),0017,1303,19376,2492587.277,2416473.928,14.05581665,
59,Airport West to City(Elizabeth/Flinders st),Up,42-Grice Cres/Mt Alexander Rd (Essendon),0017,1303,19376,2492587.277,2416473.928,10.54186249,7.027908325
59,Airport West to City(Elizabeth/Flinders st),Up,42-Grice Cres/Mt Alexander Rd (Essendon),0017,1303,19376,2492587.277,2416473.928,10.54186249,7.027908325
59,City (Elizabeth/Flinders St) to Airport West,Down,22-Boundary Rd/Flemington Rd (North Melbourne),0017,2283,19597,2494768.515,2412546.804,6.952339172,10.42850876
59,City (Elizabeth/Flinders St) to Airport West,Down,22-Boundary Rd/Flemington Rd (North Melbourne),0017,2283,19597,2494768.515,2412546.804,17.38084793,72.99956131
59,City (Elizabeth/Flinders St) to Airport West,Down,22-Boundary Rd/Flemington Rd (North Melbourne),0017,2283,19597,2494768.515,2412546.804,24.3331871,107.7612591
